gen,s_mean,avg_fitness,agent_count,avg_lz,archive_size
0,0.0,0.0,40,0.0,0
1,0.0,0.0,40,0.45,11
2,0.0,0.0,40,0.44749999999999995,12
3,0.0,0.0,40,0.43000000000000005,12
4,0.0,0.0,40,0.44499999999999995,13
5,0.0,0.0,40,0.43,13
6,0.0,0.0,40,0.41999999999999993,13
7,0.0,0.0,40,0.44499999999999995,13
8,0.0,0.0,40,0.4375,13
9,0.0,0.0,40,0.445,13
10,0.0,0.0,40,0.45999999999999996,13
11,0.0,0.0,40,0.4375,13
12,0.0,0.0,40,0.4375,13
13,0.0,0.0,40,0.4525,15
14,0.0,0.0,40,0.44749999999999995,15
15,0.0,0.0,40,0.44250000000000006,15
16,0.0,0.0,40,0.43,16
17,0.0,0.0,40,0.44749999999999995,16
18,0.0,0.0,40,0.4125,16
19,0.0,0.0,40,0.4525,16
20,0.0,0.0,40,0.44750000000000006,17
21,0.0,0.0,40,0.45249999999999996,17
22,0.0,0.0,40,0.42000000000000004,17
23,0.0,0.0,40,0.45,17
24,0.0,0.0,40,0.42750000000000005,17
25,0.0,0.0,40,0.4225,17
26,0.0,0.0,40,0.445,18
27,0.0,0.0,40,0.40499999999999997,18
28,0.0,0.0,40,0.43000000000000005,18
29,0.0,0.0,40,0.45,19
30,0.0,0.0,40,0.43,19
31,0.0,0.0,40,0.45,19
32,0.0,0.0,40,0.41999999999999993,19
33,0.0,0.0,40,0.46749999999999997,19
34,0.0,0.0,40,0.445,19
35,0.0,0.0,40,0.4325,19
36,0.0,0.0,40,0.44749999999999995,19
37,0.0,0.0,40,0.4625,19
38,0.0,0.0,40,0.44250000000000006,19
39,0.0,0.0,40,0.4600000000000001,19
40,0.0,0.0,40,0.43499999999999994,20
41,0.0,0.0,40,0.45,20
42,0.0,0.0,40,0.4425,20
43,0.0,0.0,40,0.4675000000000001,20
44,0.0,0.0,40,0.42000000000000004,21
45,0.0,0.0,40,0.41,21
46,0.0,0.0,40,0.43000000000000005,21
47,0.0,0.0,40,0.45,21
48,0.0,0.0,40,0.43000000000000005,22
49,0.0,0.0,40,0.4375,22
50,0.0,0.0,40,0.42749999999999994,22
51,0.0,0.0,40,0.475,23
52,0.0,0.0,40,0.45499999999999996,23
53,0.0,0.0,40,0.45,23
54,0.0,0.0,40,0.4375,24
55,0.0,0.0,40,0.4525,24
56,0.0,0.0,40,0.43249999999999994,24
57,0.0,0.0,40,0.4375,24
58,0.0,0.0,40,0.4574999999999999,24
59,0.0,0.0,40,0.43499999999999994,24
60,0.0,0.0,40,0.45499999999999996,24
61,0.0,0.0,40,0.44750000000000006,25
62,0.0,0.0,40,0.45999999999999996,25
63,0.0,0.0,40,0.4325,25
64,0.0,0.0,40,0.4375,25
65,0.0,0.0,40,0.43499999999999994,25
66,0.0,0.0,40,0.49000000000000005,25
67,0.0,0.0,40,0.4425,25
68,0.0,0.0,40,0.4175,25
69,0.0,0.0,40,0.425,25
70,0.0,0.0,40,0.45999999999999996,25
71,0.0,0.0,40,0.44000000000000006,25
72,0.0,0.0,40,0.48250000000000004,25
73,0.0,0.0,40,0.445,25
74,0.0,0.0,40,0.45999999999999996,25
75,0.0,0.0,40,0.44000000000000006,25
76,0.0,0.0,40,0.4525,25
77,0.0,0.0,40,0.4525,25
78,0.0,0.0,40,0.4375,25
79,0.0,0.0,40,0.4525,25
80,0.0,0.0,40,0.43000000000000005,25
81,0.0,0.0,40,0.43249999999999994,25
82,0.0,0.0,40,0.42250000000000004,25
83,0.0,0.0,40,0.42750000000000005,25
84,0.0,0.0,40,0.43499999999999994,25
85,0.0,0.0,40,0.44250000000000006,25
86,0.0,0.0,40,0.475,25
87,0.0,0.0,40,0.42000000000000004,25
88,0.0,0.0,40,0.4325,25
89,0.0,0.0,40,0.4575,25
90,0.0,0.0,40,0.46749999999999997,25
91,0.0,0.0,40,0.43249999999999994,25
92,0.0,0.0,40,0.4325,25
93,0.0,0.0,40,0.42750000000000005,25
94,0.0,0.0,40,0.4425,25
95,0.0,0.0,40,0.4175,25
96,0.0,0.0,40,0.44749999999999995,25
97,0.0,0.0,40,0.4574999999999999,25
98,0.0,0.0,40,0.4525,25
99,0.0,0.0,40,0.44000000000000006,26
100,0.0,0.0,40,0.43499999999999994,26
101,0.0,0.0,40,0.40750000000000003,26
102,0.0,0.0,40,0.4425,26
103,0.0,0.0,40,0.4325,26
104,0.0,0.0,40,0.4525,27
105,0.0,0.0,40,0.4375,29
106,0.0,0.0,40,0.4525,29
107,0.0,0.0,40,0.44749999999999995,30
108,0.0,0.0,40,0.4675000000000001,31
109,0.0,0.0,40,0.4375,31
110,0.0,0.0,40,0.44749999999999995,31
111,0.0,0.0,40,0.41,33
112,0.0,0.0,40,0.46749999999999997,33
113,0.0,0.0,40,0.45,33
114,0.0,0.0,40,0.4575,33
115,0.0,0.0,40,0.41999999999999993,33
116,0.0,0.0,40,0.44000000000000006,33
117,0.0,0.0,40,0.4325,33
118,0.0,0.0,40,0.395,33
119,0.0,0.0,40,0.4575,33
120,0.0,0.0,40,0.43500000000000005,35
121,0.0,0.0,40,0.42000000000000004,35
122,0.0,0.0,40,0.4375,37
123,0.0,0.0,40,0.4375,38
124,0.0,0.0,40,0.4675000000000001,38
125,0.0,0.0,40,0.425,39
126,0.0,0.0,40,0.43499999999999994,39
127,0.0,0.0,40,0.41,39
